league,season,team,name,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,pos_y,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
ENG-Premier League,2324,Aston Villa,Ezri Konsa,ENG,DF,26-219,1997,35,35,3069,34.1,1,0,1,1,0,0,5,0,2.5,2.5,0.5,3.0,37,136,33,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Ezri Konsa,ENG,DF,26-219,1997,35,35,3069,34.1,1,0,1,1,0,0,5,0,2.5,2.5,0.5,3.0,37,136,33,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,AM,90,1,0,0,0,2,1,0,0,3,4,0,1,2,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,FW,82,0,0,0,0,1,0,0,0,3,2,0,3,2,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,FW,89,0,0,0,0,2,1,1,0,1,3,0,1,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,FW,89,0,0,0,0,4,0,0,0,2,1,0,5,2,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,AM,82,1,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,RM,90,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,FW,90,0,0,0,0,2,1,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,AM,78,1,1,1,1,1,1,0,0,1,2,0,4,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,FW,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,AM,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,John Mcginn,SCO,"MF,FW",29-224,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,59,189,84,0.18,0.12,0.3,0.18,0.3,0.15,0.14,0.29,0.15,0.29,AM,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Leander Dendoncker,BEL,MF,29-044,1995,8,1,119,1.3,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,0,3,2,0.76,0.0,0.76,0.76,0.76,0.56,0.0,0.56,0.56,0.56,CB,83,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Matty Cash,POL,DF,26-296,1997,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62,88,101,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27,RB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Matty Cash,POL,DF,26-296,1997,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62,88,101,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27,DM,90,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Matty Cash,POL,DF,26-296,1997,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62,88,101,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27,DM,58,0,0,0,0,1,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Matty Cash,POL,DF,26-296,1997,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62,88,101,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27,"DF,FW",10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Moussa Diaby,FRA,"FW,MF",24-327,1999,38,25,2174,24.2,6,8,14,6,0,0,1,0,7.0,7.0,6.6,13.6,94,72,183,0.25,0.33,0.58,0.25,0.58,0.29,0.27,0.56,0.29,0.56,"FW,MF",24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Moussa Diaby,FRA,"FW,MF",24-327,1999,38,25,2174,24.2,6,8,14,6,0,0,1,0,7.0,7.0,6.6,13.6,94,72,183,0.25,0.33,0.58,0.25,0.58,0.29,0.27,0.56,0.29,0.56,"FW,MF",26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Moussa Diaby,FRA,"FW,MF",24-327,1999,38,25,2174,24.2,6,8,14,6,0,0,1,0,7.0,7.0,6.6,13.6,94,72,183,0.25,0.33,0.58,0.25,0.58,0.29,0.27,0.56,0.29,0.56,"FW,MF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,"FW,MF",45,0,0,0,0,1,0,1,0,3,2,0,2,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,FW,71,0,0,0,0,2,1,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,"FW,MF",29,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,FW,70,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,"FW,MF",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"FW,MF",24-332,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39,FW,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Ollie Watkins,ENG,FW,28-151,1995,37,37,3217,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,62,55,214,0.53,0.36,0.9,0.53,0.9,0.47,0.21,0.68,0.47,0.68,FW,57,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Ollie Watkins,ENG,FW,28-151,1995,37,37,3217,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,62,55,214,0.53,0.36,0.9,0.53,0.9,0.47,0.21,0.68,0.47,0.68,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Ollie Watkins,ENG,FW,28-151,1995,37,37,3217,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,62,55,214,0.53,0.36,0.9,0.53,0.9,0.47,0.21,0.68,0.47,0.68,"FW,MF",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Ollie Watkins,ENG,FW,28-151,1995,37,37,3217,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,62,55,214,0.53,0.36,0.9,0.53,0.9,0.47,0.21,0.68,0.47,0.68,FW,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Pau Torres,ESP,DF,27-134,1997,29,27,2464,27.4,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.4,42,128,16,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.05,0.04,0.05,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0.4
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,12,0.85
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0.6
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Robin Olsen,SWE,GK,34-142,1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Tyrone Mings,ENG,DF,31-077,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,DF,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,90,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,90,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,MF,27,0,0,0,0,1,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,90,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,MF,45,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",27-022,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,0.11,0.33,0.44,0.11,0.44,0.07,0.14,0.21,0.07,0.21,CM,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Antoine Semenyo,GHA,FW,24-143,2000,33,25,2105,23.4,8,2,10,8,0,0,6,0,4.6,4.6,3.2,7.8,89,64,188,0.34,0.09,0.43,0.34,0.43,0.2,0.14,0.34,0.2,0.34,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Antoine Semenyo,GHA,FW,24-143,2000,33,25,2105,23.4,8,2,10,8,0,0,6,0,4.6,4.6,3.2,7.8,89,64,188,0.34,0.09,0.43,0.34,0.43,0.2,0.14,0.34,0.2,0.34,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,4,2,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,90,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,Chris Mepham,WAL,DF,26-206,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,CB,119,0,0,0,0,1,1,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,David Brooks,WAL,"FW,MF",26-326,1997,13,2,282,3.1,1,1,2,1,0,0,1,0,2.2,2.2,1.0,3.2,8,21,27,0.32,0.32,0.64,0.32,0.64,0.7,0.33,1.03,0.7,1.03,"FW,MF",20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,David Brooks,WAL,"FW,MF",26-326,1997,13,2,282,3.1,1,1,2,1,0,0,1,0,2.2,2.2,1.0,3.2,8,21,27,0.32,0.32,0.64,0.32,0.64,0.7,0.33,1.03,0.7,1.03,"FW,MF",42,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ENG-Premier League,2324,Bournemouth,David Brooks,WAL,"FW,MF",26-326,1997,13,2,282,3.1,1,1,2,1,0,0,1,0,2.2,2.2,1.0,3.2,8,21,27,0.32,0.32,0.64,0.32,0.64,0.7,0.33,1.03,0.7,1.03,AM,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
